t,node 1 (Volt),node 2 (Volt),node 0 (Volt),V(R1) (Volt),V(W1) (Volt),V(V1) (Volt),V(C1) (Volt),I(R1) (Amp),I(W1) (Amp),I(V1) (Amp),I(C1) (Amp)
17.024000,-2.500000,-2.412576,-2.500000,-0.087424,-2.500000,2.500000,0.087424,-0.000009,0.000009,0.000009,-0.000009
17.026000,-2.500000,-2.412924,-2.500000,-0.087076,-2.500000,2.500000,0.087076,-0.000009,0.000009,0.000009,-0.000009
17.028000,-2.500000,-2.413271,-2.500000,-0.086729,-2.500000,2.500000,0.086729,-0.000009,0.000009,0.000009,-0.000009
17.030000,-2.500000,-2.413617,-2.500000,-0.086383,-2.500000,2.500000,0.086383,-0.000009,0.000009,0.000009,-0.000009
17.032000,-2.500000,-2.413961,-2.500000,-0.086039,-2.500000,2.500000,0.086039,-0.000009,0.000009,0.000009,-0.000009
17.034000,-2.500000,-2.414304,-2.500000,-0.085696,-2.500000,2.500000,0.085696,-0.000009,0.000009,0.000009,-0.000009
17.036000,-2.500000,-2.414645,-2.500000,-0.085355,-2.500000,2.500000,0.085355,-0.000009,0.000009,0.000009,-0.000009
17.038000,-2.500000,-2.414985,-2.500000,-0.085015,-2.500000,2.500000,0.085015,-0.000009,0.000009,0.000009,-0.000009
17.040000,-2.500000,-2.415324,-2.500000,-0.084676,-2.500000,2.500000,0.084676,-0.000008,0.000008,0.000008,-0.000008
17.042000,-2.500000,-2.415661,-2.500000,-0.084339,-2.500000,2.500000,0.084339,-0.000008,0.000008,0.000008,-0.000008
17.044000,-2.500000,-2.415997,-2.500000,-0.084003,-2.500000,2.500000,0.084003,-0.000008,0.000008,0.000008,-0.000008
17.046000,-2.500000,-2.416332,-2.500000,-0.083668,-2.500000,2.500000,0.083668,-0.000008,0.000008,0.000008,-0.000008
17.048000,-2.500000,-2.416665,-2.500000,-0.083335,-2.500000,2.500000,0.083335,-0.000008,0.000008,0.000008,-0.000008
17.050000,-2.500000,-2.416997,-2.500000,-0.083003,-2.500000,2.500000,0.083003,-0.000008,0.000008,0.000008,-0.000008
17.052000,-2.500000,-2.417328,-2.500000,-0.082672,-2.500000,2.500000,0.082672,-0.000008,0.000008,0.000008,-0.000008
17.054000,-2.500000,-2.417657,-2.500000,-0.082343,-2.500000,2.500000,0.082343,-0.000008,0.000008,0.000008,-0.000008
17.056000,-2.500000,-2.417985,-2.500000,-0.082015,-2.500000,2.500000,0.082015,-0.000008,0.000008,0.000008,-0.000008
17.058000,-2.500000,-2.418312,-2.500000,-0.081688,-2.500000,2.500000,0.081688,-0.000008,0.000008,0.000008,-0.000008
17.060000,-2.500000,-2.418638,-2.500000,-0.081362,-2.500000,2.500000,0.081362,-0.000008,0.000008,0.000008,-0.000008
17.062000,-2.500000,-2.418962,-2.500000,-0.081038,-2.500000,2.500000,0.081038,-0.000008,0.000008,0.000008,-0.000008
17.064000,-2.500000,-2.419285,-2.500000,-0.080715,-2.500000,2.500000,0.080715,-0.000008,0.000008,0.000008,-0.000008
17.066000,-2.500000,-2.419606,-2.500000,-0.080394,-2.500000,2.500000,0.080394,-0.000008,0.000008,0.000008,-0.000008
17.068000,-2.500000,-2.419926,-2.500000,-0.080074,-2.500000,2.500000,0.080074,-0.000008,0.000008,0.000008,-0.000008
17.070000,-2.500000,-2.420245,-2.500000,-0.079755,-2.500000,2.500000,0.079755,-0.000008,0.000008,0.000008,-0.000008
17.072000,-2.500000,-2.420563,-2.500000,-0.079437,-2.500000,2.500000,0.079437,-0.000008,0.000008,0.000008,-0.000008
17.074000,-2.500000,-2.420880,-2.500000,-0.079120,-2.500000,2.500000,0.079120,-0.000008,0.000008,0.000008,-0.000008
17.076000,-2.500000,-2.421195,-2.500000,-0.078805,-2.500000,2.500000,0.078805,-0.000008,0.000008,0.000008,-0.000008
17.078000,-2.500000,-2.421509,-2.500000,-0.078491,-2.500000,2.500000,0.078491,-0.000008,0.000008,0.000008,-0.000008
17.080000,-2.500000,-2.421822,-2.500000,-0.078178,-2.500000,2.500000,0.078178,-0.000008,0.000008,0.000008,-0.000008
17.082000,-2.500000,-2.422133,-2.500000,-0.077867,-2.500000,2.500000,0.077867,-0.000008,0.000008,0.000008,-0.000008
17.084000,-2.500000,-2.422443,-2.500000,-0.077557,-2.500000,2.500000,0.077557,-0.000008,0.000008,0.000008,-0.000008
17.086000,-2.500000,-2.422752,-2.500000,-0.077248,-2.500000,2.500000,0.077248,-0.000008,0.000008,0.000008,-0.000008
17.088000,-2.500000,-2.423060,-2.500000,-0.076940,-2.500000,2.500000,0.076940,-0.000008,0.000008,0.000008,-0.000008
17.090000,-2.500000,-2.423367,-2.500000,-0.076633,-2.500000,2.500000,0.076633,-0.000008,0.000008,0.000008,-0.000008
17.092000,-2.500000,-2.423672,-2.500000,-0.076328,-2.500000,2.500000,0.076328,-0.000008,0.000008,0.000008,-0.000008
17.094000,-2.500000,-2.423976,-2.500000,-0.076024,-2.500000,2.500000,0.076024,-0.000008,0.000008,0.000008,-0.000008
17.096000,-2.500000,-2.424279,-2.500000,-0.075721,-2.500000,2.500000,0.075721,-0.000008,0.000008,0.000008,-0.000008
17.098000,-2.500000,-2.424581,-2.500000,-0.075419,-2.500000,2.500000,0.075419,-0.000008,0.000008,0.000008,-0.000008
17.100000,-2.500000,-2.424881,-2.500000,-0.075119,-2.500000,2.500000,0.075119,-0.000008,0.000008,0.000008,-0.000008
17.102000,-2.500000,-2.425180,-2.500000,-0.074820,-2.500000,2.500000,0.074820,-0.000007,0.000007,0.000007,-0.000007
17.104000,-2.500000,-2.425478,-2.500000,-0.074522,-2.500000,2.500000,0.074522,-0.000007,0.000007,0.000007,-0.000007
17.106000,-2.500000,-2.425775,-2.500000,-0.074225,-2.500000,2.500000,0.074225,-0.000007,0.000007,0.000007,-0.000007
17.108000,-2.500000,-2.426071,-2.500000,-0.073929,-2.500000,2.500000,0.073929,-0.000007,0.000007,0.000007,-0.000007
17.110000,-2.500000,-2.426366,-2.500000,-0.073634,-2.500000,2.500000,0.073634,-0.000007,0.000007,0.000007,-0.000007
17.112000,-2.500000,-2.426659,-2.500000,-0.073341,-2.500000,2.500000,0.073341,-0.000007,0.000007,0.000007,-0.000007
17.114000,-2.500000,-2.426951,-2.500000,-0.073049,-2.500000,2.500000,0.073049,-0.000007,0.000007,0.000007,-0.000007
17.116000,-2.500000,-2.427242,-2.500000,-0.072758,-2.500000,2.500000,0.072758,-0.000007,0.000007,0.000007,-0.000007
17.118000,-2.500000,-2.427532,-2.500000,-0.072468,-2.500000,2.500000,0.072468,-0.000007,0.000007,0.000007,-0.000007
17.120000,-2.500000,-2.427821,-2.500000,-0.072179,-2.500000,2.500000,0.072179,-0.000007,0.000007,0.000007,-0.000007
17.122000,-2.500000,-2.428108,-2.500000,-0.071892,-2.500000,2.500000,0.071892,-0.000007,0.000007,0.000007,-0.000007
17.124000,-2.500000,-2.428395,-2.500000,-0.071605,-2.500000,2.500000,0.071605,-0.000007,0.000007,0.000007,-0.000007
17.126000,-2.500000,-2.428680,-2.500000,-0.071320,-2.500000,2.500000,0.071320,-0.000007,0.000007,0.000007,-0.000007
17.128000,-2.500000,-2.428964,-2.500000,-0.071036,-2.500000,2.500000,0.071036,-0.000007,0.000007,0.000007,-0.000007
17.130000,-2.500000,-2.429247,-2.500000,-0.070753,-2.500000,2.500000,0.070753,-0.000007,0.000007,0.000007,-0.000007
17.132000,-2.500000,-2.429529,-2.500000,-0.070471,-2.500000,2.500000,0.070471,-0.000007,0.000007,0.000007,-0.000007
17.134000,-2.500000,-2.429810,-2.500000,-0.070190,-2.500000,2.500000,0.070190,-0.000007,0.000007,0.000007,-0.000007
17.136000,-2.500000,-2.430089,-2.500000,-0.069911,-2.500000,2.500000,0.069911,-0.000007,0.000007,0.000007,-0.000007
17.138000,-2.500000,-2.430368,-2.500000,-0.069632,-2.500000,2.500000,0.069632,-0.000007,0.000007,0.000007,-0.000007
17.140000,-2.500000,-2.430645,-2.500000,-0.069355,-2.500000,2.500000,0.069355,-0.000007,0.000007,0.000007,-0.000007
17.142000,-2.500000,-2.430922,-2.500000,-0.069078,-2.500000,2.500000,0.069078,-0.000007,0.000007,0.000007,-0.000007
17.144000,-2.500000,-2.431197,-2.500000,-0.068803,-2.500000,2.500000,0.068803,-0.000007,0.000007,0.000007,-0.000007
17.146000,-2.500000,-2.431471,-2.500000,-0.068529,-2.500000,2.500000,0.068529,-0.000007,0.000007,0.000007,-0.000007
17.148000,-2.500000,-2.431744,-2.500000,-0.068256,-2.500000,2.500000,0.068256,-0.000007,0.000007,0.000007,-0.000007
17.150000,-2.500000,-2.432016,-2.500000,-0.067984,-2.500000,2.500000,0.067984,-0.000007,0.000007,0.000007,-0.000007
17.152000,-2.500000,-2.432287,-2.500000,-0.067713,-2.500000,2.500000,0.067713,-0.000007,0.000007,0.000007,-0.000007
17.154000,-2.500000,-2.432557,-2.500000,-0.067443,-2.500000,2.500000,0.067443,-0.000007,0.000007,0.000007,-0.000007
17.156000,-2.500000,-2.432825,-2.500000,-0.067175,-2.500000,2.500000,0.067175,-0.000007,0.000007,0.000007,-0.000007
17.158000,-2.500000,-2.433093,-2.500000,-0.066907,-2.500000,2.500000,0.066907,-0.000007,0.000007,0.000007,-0.000007
17.160000,-2.500000,-2.433359,-2.500000,-0.066641,-2.500000,2.500000,0.066641,-0.000007,0.000007,0.000007,-0.000007
17.162000,-2.500000,-2.433625,-2.500000,-0.066375,-2.500000,2.500000,0.066375,-0.000007,0.000007,0.000007,-0.000007
17.164000,-2.500000,-2.433889,-2.500000,-0.066111,-2.500000,2.500000,0.066111,-0.000007,0.000007,0.000007,-0.000007
17.166000,-2.500000,-2.434153,-2.500000,-0.065847,-2.500000,2.500000,0.065847,-0.000007,0.000007,0.000007,-0.000007
17.168000,-2.500000,-2.434415,-2.500000,-0.065585,-2.500000,2.500000,0.065585,-0.000007,0.000007,0.000007,-0.000007
17.170000,-2.500000,-2.434676,-2.500000,-0.065324,-2.500000,2.500000,0.065324,-0.000007,0.000007,0.000007,-0.000007
17.172000,-2.500000,-2.434937,-2.500000,-0.065063,-2.500000,2.500000,0.065063,-0.000007,0.000007,0.000007,-0.000007
17.174000,-2.500000,-2.435196,-2.500000,-0.064804,-2.500000,2.500000,0.064804,-0.000006,0.000006,0.000006,-0.000006
17.176000,-2.500000,-2.435454,-2.500000,-0.064546,-2.500000,2.500000,0.064546,-0.000006,0.000006,0.000006,-0.000006
17.178000,-2.500000,-2.435711,-2.500000,-0.064289,-2.500000,2.500000,0.064289,-0.000006,0.000006,0.000006,-0.000006
17.180000,-2.500000,-2.435967,-2.500000,-0.064033,-2.500000,2.500000,0.064033,-0.000006,0.000006,0.000006,-0.000006
17.182000,-2.500000,-2.436222,-2.500000,-0.063778,-2.500000,2.500000,0.063778,-0.000006,0.000006,0.000006,-0.000006
17.184000,-2.500000,-2.436477,-2.500000,-0.063523,-2.500000,2.500000,0.063523,-0.000006,0.000006,0.000006,-0.000006
17.186000,-2.500000,-2.436730,-2.500000,-0.063270,-2.500000,2.500000,0.063270,-0.000006,0.000006,0.000006,-0.000006
17.188000,-2.500000,-2.436982,-2.500000,-0.063018,-2.500000,2.500000,0.063018,-0.000006,0.000006,0.000006,-0.000006
17.190000,-2.500000,-2.437233,-2.500000,-0.062767,-2.500000,2.500000,0.062767,-0.000006,0.000006,0.000006,-0.000006
17.192000,-2.500000,-2.437483,-2.500000,-0.062517,-2.500000,2.500000,0.062517,-0.000006,0.000006,0.000006,-0.000006
17.194000,-2.500000,-2.437732,-2.500000,-0.062268,-2.500000,2.500000,0.062268,-0.000006,0.000006,0.000006,-0.000006
17.196000,-2.500000,-2.437980,-2.500000,-0.062020,-2.500000,2.500000,0.062020,-0.000006,0.000006,0.000006,-0.000006
17.198000,-2.500000,-2.438227,-2.500000,-0.061773,-2.500000,2.500000,0.061773,-0.000006,0.000006,0.000006,-0.000006
17.200000,-2.500000,-2.438473,-2.500000,-0.061527,-2.500000,2.500000,0.061527,-0.000006,0.000006,0.000006,-0.000006
17.202000,-2.500000,-2.438718,-2.500000,-0.061282,-2.500000,2.500000,0.061282,-0.000006,0.000006,0.000006,-0.000006
17.204000,-2.500000,-2.438963,-2.500000,-0.061037,-2.500000,2.500000,0.061037,-0.000006,0.000006,0.000006,-0.000006
17.206000,-2.500000,-2.439206,-2.500000,-0.060794,-2.500000,2.500000,0.060794,-0.000006,0.000006,0.000006,-0.000006
17.208000,-2.500000,-2.439448,-2.500000,-0.060552,-2.500000,2.500000,0.060552,-0.000006,0.000006,0.000006,-0.000006
17.210000,-2.500000,-2.439689,-2.500000,-0.060311,-2.500000,2.500000,0.060311,-0.000006,0.000006,0.000006,-0.000006
17.212000,-2.500000,-2.439929,-2.500000,-0.060071,-2.500000,2.500000,0.060071,-0.000006,0.000006,0.000006,-0.000006
17.214000,-2.500000,-2.440169,-2.500000,-0.059831,-2.500000,2.500000,0.059831,-0.000006,0.000006,0.000006,-0.000006
17.216000,-2.500000,-2.440407,-2.500000,-0.059593,-2.500000,2.500000,0.059593,-0.000006,0.000006,0.000006,-0.000006
17.218000,-2.500000,-2.440645,-2.500000,-0.059355,-2.500000,2.500000,0.059355,-0.000006,0.000006,0.000006,-0.000006
17.220000,-2.500000,-2.440881,-2.500000,-0.059119,-2.500000,2.500000,0.059119,-0.000006,0.000006,0.000006,-0.000006
17.222000,-2.500000,-2.441117,-2.500000,-0.058883,-2.500000,2.500000,0.058883,-0.000006,0.000006,0.000006,-0.000006
17.224000,-2.500000,-2.441351,-2.500000,-0.058649,-2.500000,2.500000,0.058649,-0.000006,0.000006,0.000006,-0.000006
17.226000,-2.500000,-2.441585,-2.500000,-0.058415,-2.500000,2.500000,0.058415,-0.000006,0.000006,0.000006,-0.000006
17.228000,-2.500000,-2.441818,-2.500000,-0.058182,-2.500000,2.500000,0.058182,-0.000006,0.000006,0.000006,-0.000006
17.230000,-2.500000,-2.442049,-2.500000,-0.057951,-2.500000,2.500000,0.057951,-0.000006,0.000006,0.000006,-0.000006
17.232000,-2.500000,-2.442280,-2.500000,-0.057720,-2.500000,2.500000,0.057720,-0.000006,0.000006,0.000006,-0.000006
17.234000,-2.500000,-2.442510,-2.500000,-0.057490,-2.500000,2.500000,0.057490,-0.000006,0.000006,0.000006,-0.000006
17.236000,-2.500000,-2.442739,-2.500000,-0.057261,-2.500000,2.500000,0.057261,-0.000006,0.000006,0.000006,-0.000006
17.238000,-2.500000,-2.442967,-2.500000,-0.057033,-2.500000,2.500000,0.057033,-0.000006,0.000006,0.000006,-0.000006
17.240000,-2.500000,-2.443195,-2.500000,-0.056805,-2.500000,2.500000,0.056805,-0.000006,0.000006,0.000006,-0.000006
17.242000,-2.500000,-2.443421,-2.500000,-0.056579,-2.500000,2.500000,0.056579,-0.000006,0.000006,0.000006,-0.000006
17.244000,-2.500000,-2.443646,-2.500000,-0.056354,-2.500000,2.500000,0.056354,-0.000006,0.000006,0.000006,-0.000006
17.246000,-2.500000,-2.443871,-2.500000,-0.056129,-2.500000,2.500000,0.056129,-0.000006,0.000006,0.000006,-0.000006
17.248000,-2.500000,-2.444094,-2.500000,-0.055906,-2.500000,2.500000,0.055906,-0.000006,0.000006,0.000006,-0.000006
17.250000,-2.500000,-2.444317,-2.500000,-0.055683,-2.500000,2.500000,0.055683,-0.000006,0.000006,0.000006,-0.000006
17.252000,-2.500000,-2.444539,-2.500000,-0.055461,-2.500000,2.500000,0.055461,-0.000006,0.000006,0.000006,-0.000006
17.254000,-2.500000,-2.444760,-2.500000,-0.055240,-2.500000,2.500000,0.055240,-0.000006,0.000006,0.000006,-0.000006
17.256000,-2.500000,-2.444980,-2.500000,-0.055020,-2.500000,2.500000,0.055020,-0.000006,0.000006,0.000006,-0.000006
17.258000,-2.500000,-2.445199,-2.500000,-0.054801,-2.500000,2.500000,0.054801,-0.000005,0.000005,0.000005,-0.000005
17.260000,-2.500000,-2.445418,-2.500000,-0.054582,-2.500000,2.500000,0.054582,-0.000005,0.000005,0.000005,-0.000005
17.262000,-2.500000,-2.445635,-2.500000,-0.054365,-2.500000,2.500000,0.054365,-0.000005,0.000005,0.000005,-0.000005
17.264000,-2.500000,-2.445852,-2.500000,-0.054148,-2.500000,2.500000,0.054148,-0.000005,0.000005,0.000005,-0.000005
17.266000,-2.500000,-2.446067,-2.500000,-0.053933,-2.500000,2.500000,0.053933,-0.000005,0.000005,0.000005,-0.000005
17.268000,-2.500000,-2.446282,-2.500000,-0.053718,-2.500000,2.500000,0.053718,-0.000005,0.000005,0.000005,-0.000005
17.270000,-2.500000,-2.446496,-2.500000,-0.053504,-2.500000,2.500000,0.053504,-0.000005,0.000005,0.000005,-0.000005
17.272000,-2.500000,-2.446709,-2.500000,-0.053291,-2.500000,2.500000,0.053291,-0.000005,0.000005,0.000005,-0.000005
17.274000,-2.500000,-2.446922,-2.500000,-0.053078,-2.500000,2.500000,0.053078,-0.000005,0.000005,0.000005,-0.000005
17.276000,-2.500000,-2.447133,-2.500000,-0.052867,-2.500000,2.500000,0.052867,-0.000005,0.000005,0.000005,-0.000005
17.278000,-2.500000,-2.447344,-2.500000,-0.052656,-2.500000,2.500000,0.052656,-0.000005,0.000005,0.000005,-0.000005
17.280000,-2.500000,-2.447554,-2.500000,-0.052446,-2.500000,2.500000,0.052446,-0.000005,0.000005,0.000005,-0.000005
17.282000,-2.500000,-2.447763,-2.500000,-0.052237,-2.500000,2.500000,0.052237,-0.000005,0.000005,0.000005,-0.000005
17.284000,-2.500000,-2.447971,-2.500000,-0.052029,-2.500000,2.500000,0.052029,-0.000005,0.000005,0.000005,-0.000005
17.286000,-2.500000,-2.448178,-2.500000,-0.051822,-2.500000,2.500000,0.051822,-0.000005,0.000005,0.000005,-0.000005
17.288000,-2.500000,-2.448384,-2.500000,-0.051616,-2.500000,2.500000,0.051616,-0.000005,0.000005,0.000005,-0.000005
17.290000,-2.500000,-2.448590,-2.500000,-0.051410,-2.500000,2.500000,0.051410,-0.000005,0.000005,0.000005,-0.000005
17.292000,-2.500000,-2.448795,-2.500000,-0.051205,-2.500000,2.500000,0.051205,-0.000005,0.000005,0.000005,-0.000005
17.294000,-2.500000,-2.448999,-2.500000,-0.051001,-2.500000,2.500000,0.051001,-0.000005,0.000005,0.000005,-0.000005
17.296000,-2.500000,-2.449202,-2.500000,-0.050798,-2.500000,2.500000,0.050798,-0.000005,0.000005,0.000005,-0.000005
17.298000,-2.500000,-2.449404,-2.500000,-0.050596,-2.500000,2.500000,0.050596,-0.000005,0.000005,0.000005,-0.000005
17.300000,-2.500000,-2.449606,-2.500000,-0.050394,-2.500000,2.500000,0.050394,-0.000005,0.000005,0.000005,-0.000005
17.302000,-2.500000,-2.449807,-2.500000,-0.050193,-2.500000,2.500000,0.050193,-0.000005,0.000005,0.000005,-0.000005
17.304000,-2.500000,-2.450007,-2.500000,-0.049993,-2.500000,2.500000,0.049993,-0.000005,0.000005,0.000005,-0.000005
17.306000,-2.500000,-2.450206,-2.500000,-0.049794,-2.500000,2.500000,0.049794,-0.000005,0.000005,0.000005,-0.000005
17.308000,-2.500000,-2.450404,-2.500000,-0.049596,-2.500000,2.500000,0.049596,-0.000005,0.000005,0.000005,-0.000005
17.310000,-2.500000,-2.450602,-2.500000,-0.049398,-2.500000,2.500000,0.049398,-0.000005,0.000005,0.000005,-0.000005
17.312000,-2.500000,-2.450799,-2.500000,-0.049201,-2.500000,2.500000,0.049201,-0.000005,0.000005,0.000005,-0.000005
17.314000,-2.500000,-2.450995,-2.500000,-0.049005,-2.500000,2.500000,0.049005,-0.000005,0.000005,0.000005,-0.000005
17.316000,-2.500000,-2.451190,-2.500000,-0.048810,-2.500000,2.500000,0.048810,-0.000005,0.000005,0.000005,-0.000005
17.318000,-2.500000,-2.451384,-2.500000,-0.048616,-2.500000,2.500000,0.048616,-0.000005,0.000005,0.000005,-0.000005
17.320000,-2.500000,-2.451578,-2.500000,-0.048422,-2.500000,2.500000,0.048422,-0.000005,0.000005,0.000005,-0.000005
17.322000,-2.500000,-2.451771,-2.500000,-0.048229,-2.500000,2.500000,0.048229,-0.000005,0.000005,0.000005,-0.000005
17.324000,-2.500000,-2.451963,-2.500000,-0.048037,-2.500000,2.500000,0.048037,-0.000005,0.000005,0.000005,-0.000005
17.326000,-2.500000,-2.452155,-2.500000,-0.047845,-2.500000,2.500000,0.047845,-0.000005,0.000005,0.000005,-0.000005
17.328000,-2.500000,-2.452345,-2.500000,-0.047655,-2.500000,2.500000,0.047655,-0.000005,0.000005,0.000005,-0.000005
17.330000,-2.500000,-2.452535,-2.500000,-0.047465,-2.500000,2.500000,0.047465,-0.000005,0.000005,0.000005,-0.000005
17.332000,-2.500000,-2.452724,-2.500000,-0.047276,-2.500000,2.500000,0.047276,-0.000005,0.000005,0.000005,-0.000005
17.334000,-2.500000,-2.452913,-2.500000,-0.047087,-2.500000,2.500000,0.047087,-0.000005,0.000005,0.000005,-0.000005
17.336000,-2.500000,-2.453100,-2.500000,-0.046900,-2.500000,2.500000,0.046900,-0.000005,0.000005,0.000005,-0.000005
17.338000,-2.500000,-2.453287,-2.500000,-0.046713,-2.500000,2.500000,0.046713,-0.000005,0.000005,0.000005,-0.000005
17.340000,-2.500000,-2.453473,-2.500000,-0.046527,-2.500000,2.500000,0.046527,-0.000005,0.000005,0.000005,-0.000005
17.342000,-2.500000,-2.453658,-2.500000,-0.046342,-2.500000,2.500000,0.046342,-0.000005,0.000005,0.000005,-0.000005
17.344000,-2.500000,-2.453843,-2.500000,-0.046157,-2.500000,2.500000,0.046157,-0.000005,0.000005,0.000005,-0.000005
17.346000,-2.500000,-2.454027,-2.500000,-0.045973,-2.500000,2.500000,0.045973,-0.000005,0.000005,0.000005,-0.000005
17.348000,-2.500000,-2.454210,-2.500000,-0.045790,-2.500000,2.500000,0.045790,-0.000005,0.000005,0.000005,-0.000005
17.350000,-2.500000,-2.454393,-2.500000,-0.045607,-2.500000,2.500000,0.045607,-0.000005,0.000005,0.000005,-0.000005
17.352000,-2.500000,-2.454574,-2.500000,-0.045426,-2.500000,2.500000,0.045426,-0.000005,0.000005,0.000005,-0.000005
17.354000,-2.500000,-2.454755,-2.500000,-0.045245,-2.500000,2.500000,0.045245,-0.000005,0.000005,0.000005,-0.000005
17.356000,-2.500000,-2.454936,-2.500000,-0.045064,-2.500000,2.500000,0.045064,-0.000005,0.000005,0.000005,-0.000005
17.358000,-2.500000,-2.455115,-2.500000,-0.044885,-2.500000,2.500000,0.044885,-0.000004,0.000004,0.000004,-0.000004
17.360000,-2.500000,-2.455294,-2.500000,-0.044706,-2.500000,2.500000,0.044706,-0.000004,0.000004,0.000004,-0.000004
17.362000,-2.500000,-2.455472,-2.500000,-0.044528,-2.500000,2.500000,0.044528,-0.000004,0.000004,0.000004,-0.000004
17.364000,-2.500000,-2.455649,-2.500000,-0.044351,-2.500000,2.500000,0.044351,-0.000004,0.000004,0.000004,-0.000004
17.366000,-2.500000,-2.455826,-2.500000,-0.044174,-2.500000,2.500000,0.044174,-0.000004,0.000004,0.000004,-0.000004
17.368000,-2.500000,-2.456002,-2.500000,-0.043998,-2.500000,2.500000,0.043998,-0.000004,0.000004,0.000004,-0.000004
17.370000,-2.500000,-2.456177,-2.500000,-0.043823,-2.500000,2.500000,0.043823,-0.000004,0.000004,0.000004,-0.000004
17.372000,-2.500000,-2.456352,-2.500000,-0.043648,-2.500000,2.500000,0.043648,-0.000004,0.000004,0.000004,-0.000004
17.374000,-2.500000,-2.456526,-2.500000,-0.043474,-2.500000,2.500000,0.043474,-0.000004,0.000004,0.000004,-0.000004
17.376000,-2.500000,-2.456699,-2.500000,-0.043301,-2.500000,2.500000,0.043301,-0.000004,0.000004,0.000004,-0.000004
17.378000,-2.500000,-2.456872,-2.500000,-0.043128,-2.500000,2.500000,0.043128,-0.000004,0.000004,0.000004,-0.000004
17.380000,-2.500000,-2.457043,-2.500000,-0.042957,-2.500000,2.500000,0.042957,-0.000004,0.000004,0.000004,-0.000004
17.382000,-2.500000,-2.457215,-2.500000,-0.042785,-2.500000,2.500000,0.042785,-0.000004,0.000004,0.000004,-0.000004
17.384000,-2.500000,-2.457385,-2.500000,-0.042615,-2.500000,2.500000,0.042615,-0.000004,0.000004,0.000004,-0.000004
17.386000,-2.500000,-2.457555,-2.500000,-0.042445,-2.500000,2.500000,0.042445,-0.000004,0.000004,0.000004,-0.000004
17.388000,-2.500000,-2.457724,-2.500000,-0.042276,-2.500000,2.500000,0.042276,-0.000004,0.000004,0.000004,-0.000004
17.390000,-2.500000,-2.457892,-2.500000,-0.042108,-2.500000,2.500000,0.042108,-0.000004,0.000004,0.000004,-0.000004
17.392000,-2.500000,-2.458060,-2.500000,-0.041940,-2.500000,2.500000,0.041940,-0.000004,0.000004,0.000004,-0.000004
17.394000,-2.500000,-2.458227,-2.500000,-0.041773,-2.500000,2.500000,0.041773,-0.000004,0.000004,0.000004,-0.000004
17.396000,-2.500000,-2.458394,-2.500000,-0.041606,-2.500000,2.500000,0.041606,-0.000004,0.000004,0.000004,-0.000004
17.398000,-2.500000,-2.458559,-2.500000,-0.041441,-2.500000,2.500000,0.041441,-0.000004,0.000004,0.000004,-0.000004
17.400000,-2.500000,-2.458724,-2.500000,-0.041276,-2.500000,2.500000,0.041276,-0.000004,0.000004,0.000004,-0.000004
17.402000,-2.500000,-2.458889,-2.500000,-0.041111,-2.500000,2.500000,0.041111,-0.000004,0.000004,0.000004,-0.000004
17.404000,-2.500000,-2.459053,-2.500000,-0.040947,-2.500000,2.500000,0.040947,-0.000004,0.000004,0.000004,-0.000004
17.406000,-2.500000,-2.459216,-2.500000,-0.040784,-2.500000,2.500000,0.040784,-0.000004,0.000004,0.000004,-0.000004
17.408000,-2.500000,-2.459378,-2.500000,-0.040622,-2.500000,2.500000,0.040622,-0.000004,0.000004,0.000004,-0.000004
17.410000,-2.500000,-2.459540,-2.500000,-0.040460,-2.500000,2.500000,0.040460,-0.000004,0.000004,0.000004,-0.000004
17.412000,-2.500000,-2.459701,-2.500000,-0.040299,-2.500000,2.500000,0.040299,-0.000004,0.000004,0.000004,-0.000004
17.414000,-2.500000,-2.459862,-2.500000,-0.040138,-2.500000,2.500000,0.040138,-0.000004,0.000004,0.000004,-0.000004
17.416000,-2.500000,-2.460022,-2.500000,-0.039978,-2.500000,2.500000,0.039978,-0.000004,0.000004,0.000004,-0.000004
17.418000,-2.500000,-2.460181,-2.500000,-0.039819,-2.500000,2.500000,0.039819,-0.000004,0.000004,0.000004,-0.000004
17.420000,-2.500000,-2.460340,-2.500000,-0.039660,-2.500000,2.500000,0.039660,-0.000004,0.000004,0.000004,-0.000004
17.422000,-2.500000,-2.460498,-2.500000,-0.039502,-2.500000,2.500000,0.039502,-0.000004,0.000004,0.000004,-0.000004
17.424000,-2.500000,-2.460655,-2.500000,-0.039345,-2.500000,2.500000,0.039345,-0.000004,0.000004,0.000004,-0.000004
17.426000,-2.500000,-2.460812,-2.500000,-0.039188,-2.500000,2.500000,0.039188,-0.000004,0.000004,0.000004,-0.000004
17.428000,-2.500000,-2.460968,-2.500000,-0.039032,-2.500000,2.500000,0.039032,-0.000004,0.000004,0.000004,-0.000004
17.430000,-2.500000,-2.461124,-2.500000,-0.038876,-2.500000,2.500000,0.038876,-0.000004,0.000004,0.000004,-0.000004
17.432000,-2.500000,-2.461278,-2.500000,-0.038722,-2.500000,2.500000,0.038722,-0.000004,0.000004,0.000004,-0.000004
17.434000,-2.500000,-2.461433,-2.500000,-0.038567,-2.500000,2.500000,0.038567,-0.000004,0.000004,0.000004,-0.000004
17.436000,-2.500000,-2.461586,-2.500000,-0.038414,-2.500000,2.500000,0.038414,-0.000004,0.000004,0.000004,-0.000004
