t,V(1) (Volt),V(2) (Volt),V(R) (Volt),V(V) (Volt),V(C) (Volt),I(R) (Amp),I(V) (Amp),I(C) (Amp),
1.039000,5.000000,4.374050,0.625950,5.000000,4.374050,0.000063,-0.000063,0.000063,
1.040000,5.000000,4.375299,0.624701,5.000000,4.375299,0.000062,-0.000062,0.000062,
1.041000,5.000000,4.376546,0.623454,5.000000,4.376546,0.000062,-0.000062,0.000062,
1.042000,5.000000,4.377791,0.622209,5.000000,4.377791,0.000062,-0.000062,0.000062,
1.043000,5.000000,4.379033,0.620967,5.000000,4.379033,0.000062,-0.000062,0.000062,
1.044000,5.000000,4.380272,0.619728,5.000000,4.380272,0.000062,-0.000062,0.000062,
1.045000,5.000000,4.381509,0.618491,5.000000,4.381509,0.000062,-0.000062,0.000062,
1.046000,5.000000,4.382744,0.617256,5.000000,4.382744,0.000062,-0.000062,0.000062,
1.047000,5.000000,4.383976,0.616024,5.000000,4.383976,0.000062,-0.000062,0.000062,
1.048000,5.000000,4.385205,0.614795,5.000000,4.385205,0.000061,-0.000061,0.000061,
1.049000,5.000000,4.386432,0.613568,5.000000,4.386432,0.000061,-0.000061,0.000061,
1.050000,5.000000,4.387657,0.612343,5.000000,4.387657,0.000061,-0.000061,0.000061,
1.051000,5.000000,4.388879,0.611121,5.000000,4.388879,0.000061,-0.000061,0.000061,
1.052000,5.000000,4.390099,0.609901,5.000000,4.390099,0.000061,-0.000061,0.000061,
1.053000,5.000000,4.391317,0.608683,5.000000,4.391317,0.000061,-0.000061,0.000061,
1.054000,5.000000,4.392531,0.607469,5.000000,4.392531,0.000061,-0.000061,0.000061,
1.055000,5.000000,4.393744,0.606256,5.000000,4.393744,0.000061,-0.000061,0.000061,
1.056000,5.000000,4.394954,0.605046,5.000000,4.394954,0.000061,-0.000061,0.000061,
1.057000,5.000000,4.396162,0.603838,5.000000,4.396162,0.000060,-0.000060,0.000060,
1.058000,5.000000,4.397367,0.602633,5.000000,4.397367,0.000060,-0.000060,0.000060,
1.059000,5.000000,4.398570,0.601430,5.000000,4.398570,0.000060,-0.000060,0.000060,
1.060000,5.000000,4.399770,0.600230,5.000000,4.399770,0.000060,-0.000060,0.000060,
1.061000,5.000000,4.400968,0.599032,5.000000,4.400968,0.000060,-0.000060,0.000060,
1.062000,5.000000,4.402164,0.597836,5.000000,4.402164,0.000060,-0.000060,0.000060,
1.063000,5.000000,4.403357,0.596643,5.000000,4.403357,0.000060,-0.000060,0.000060,
1.064000,5.000000,4.404548,0.595452,5.000000,4.404548,0.000060,-0.000060,0.000060,
1.065000,5.000000,4.405737,0.594263,5.000000,4.405737,0.000059,-0.000059,0.000059,
1.066000,5.000000,4.406923,0.593077,5.000000,4.406923,0.000059,-0.000059,0.000059,
1.067000,5.000000,4.408107,0.591893,5.000000,4.408107,0.000059,-0.000059,0.000059,
1.068000,5.000000,4.409288,0.590712,5.000000,4.409288,0.000059,-0.000059,0.000059,
1.069000,5.000000,4.410467,0.589533,5.000000,4.410467,0.000059,-0.000059,0.000059,
1.070000,5.000000,4.411644,0.588356,5.000000,4.411644,0.000059,-0.000059,0.000059,
1.071000,5.000000,4.412818,0.587182,5.000000,4.412818,0.000059,-0.000059,0.000059,
1.072000,5.000000,4.413990,0.586010,5.000000,4.413990,0.000059,-0.000059,0.000059,
1.073000,5.000000,4.415160,0.584840,5.000000,4.415160,0.000058,-0.000058,0.000058,
1.074000,5.000000,4.416327,0.583673,5.000000,4.416327,0.000058,-0.000058,0.000058,
1.075000,5.000000,4.417492,0.582508,5.000000,4.417492,0.000058,-0.000058,0.000058,
1.076000,5.000000,4.418655,0.581345,5.000000,4.418655,0.000058,-0.000058,0.000058,
1.077000,5.000000,4.419815,0.580185,5.000000,4.419815,0.000058,-0.000058,0.000058,
1.078000,5.000000,4.420973,0.579027,5.000000,4.420973,0.000058,-0.000058,0.000058,
1.079000,5.000000,4.422129,0.577871,5.000000,4.422129,0.000058,-0.000058,0.000058,
1.080000,5.000000,4.423283,0.576717,5.000000,4.423283,0.000058,-0.000058,0.000058,
1.081000,5.000000,4.424434,0.575566,5.000000,4.424434,0.000058,-0.000058,0.000058,
1.082000,5.000000,4.425583,0.574417,5.000000,4.425583,0.000057,-0.000057,0.000057,
1.083000,5.000000,4.426729,0.573271,5.000000,4.426729,0.000057,-0.000057,0.000057,
1.084000,5.000000,4.427873,0.572127,5.000000,4.427873,0.000057,-0.000057,0.000057,
1.085000,5.000000,4.429015,0.570985,5.000000,4.429015,0.000057,-0.000057,0.000057,
1.086000,5.000000,4.430155,0.569845,5.000000,4.430155,0.000057,-0.000057,0.000057,
1.087000,5.000000,4.431292,0.568708,5.000000,4.431292,0.000057,-0.000057,0.000057,
1.088000,5.000000,4.432428,0.567572,5.000000,4.432428,0.000057,-0.000057,0.000057,
1.089000,5.000000,4.433560,0.566440,5.000000,4.433560,0.000057,-0.000057,0.000057,
1.090000,5.000000,4.434691,0.565309,5.000000,4.434691,0.000057,-0.000057,0.000057,
1.091000,5.000000,4.435819,0.564181,5.000000,4.435819,0.000056,-0.000056,0.000056,
1.092000,5.000000,4.436946,0.563054,5.000000,4.436946,0.000056,-0.000056,0.000056,
1.093000,5.000000,4.438069,0.561931,5.000000,4.438069,0.000056,-0.000056,0.000056,
1.094000,5.000000,4.439191,0.560809,5.000000,4.439191,0.000056,-0.000056,0.000056,
1.095000,5.000000,4.440310,0.559690,5.000000,4.440310,0.000056,-0.000056,0.000056,
1.096000,5.000000,4.441428,0.558572,5.000000,4.441428,0.000056,-0.000056,0.000056,
1.097000,5.000000,4.442542,0.557458,5.000000,4.442542,0.000056,-0.000056,0.000056,
1.098000,5.000000,4.443655,0.556345,5.000000,4.443655,0.000056,-0.000056,0.000056,
1.099000,5.000000,4.444766,0.555234,5.000000,4.444766,0.000056,-0.000056,0.000056,
1.100000,5.000000,4.445874,0.554126,5.000000,4.445874,0.000055,-0.000055,0.000055,
1.101000,5.000000,4.446980,0.553020,5.000000,4.446980,0.000055,-0.000055,0.000055,
1.102000,5.000000,4.448084,0.551916,5.000000,4.448084,0.000055,-0.000055,0.000055,
1.103000,5.000000,4.449185,0.550815,5.000000,4.449185,0.000055,-0.000055,0.000055,
1.104000,5.000000,4.450285,0.549715,5.000000,4.450285,0.000055,-0.000055,0.000055,
1.105000,5.000000,4.451382,0.548618,5.000000,4.451382,0.000055,-0.000055,0.000055,
1.106000,5.000000,4.452477,0.547523,5.000000,4.452477,0.000055,-0.000055,0.000055,
1.107000,5.000000,4.453570,0.546430,5.000000,4.453570,0.000055,-0.000055,0.000055,
1.108000,5.000000,4.454661,0.545339,5.000000,4.454661,0.000055,-0.000055,0.000055,
1.109000,5.000000,4.455749,0.544251,5.000000,4.455749,0.000054,-0.000054,0.000054,
1.110000,5.000000,4.456835,0.543165,5.000000,4.456835,0.000054,-0.000054,0.000054,
1.111000,5.000000,4.457920,0.542080,5.000000,4.457920,0.000054,-0.000054,0.000054,
1.112000,5.000000,4.459002,0.540998,5.000000,4.459002,0.000054,-0.000054,0.000054,
1.113000,5.000000,4.460081,0.539919,5.000000,4.460081,0.000054,-0.000054,0.000054,
1.114000,5.000000,4.461159,0.538841,5.000000,4.461159,0.000054,-0.000054,0.000054,
1.115000,5.000000,4.462235,0.537765,5.000000,4.462235,0.000054,-0.000054,0.000054,
1.116000,5.000000,4.463308,0.536692,5.000000,4.463308,0.000054,-0.000054,0.000054,
1.117000,5.000000,4.464379,0.535621,5.000000,4.464379,0.000054,-0.000054,0.000054,
1.118000,5.000000,4.465448,0.534552,5.000000,4.465448,0.000053,-0.000053,0.000053,
1.119000,5.000000,4.466515,0.533485,5.000000,4.466515,0.000053,-0.000053,0.000053,
1.120000,5.000000,4.467580,0.532420,5.000000,4.467580,0.000053,-0.000053,0.000053,
1.121000,5.000000,4.468643,0.531357,5.000000,4.468643,0.000053,-0.000053,0.000053,
1.122000,5.000000,4.469704,0.530296,5.000000,4.469704,0.000053,-0.000053,0.000053,
1.123000,5.000000,4.470762,0.529238,5.000000,4.470762,0.000053,-0.000053,0.000053,
1.124000,5.000000,4.471818,0.528182,5.000000,4.471818,0.000053,-0.000053,0.000053,
1.125000,5.000000,4.472873,0.527127,5.000000,4.472873,0.000053,-0.000053,0.000053,
1.126000,5.000000,4.473925,0.526075,5.000000,4.473925,0.000053,-0.000053,0.000053,
1.127000,5.000000,4.474975,0.525025,5.000000,4.474975,0.000053,-0.000053,0.000053,
1.128000,5.000000,4.476023,0.523977,5.000000,4.476023,0.000052,-0.000052,0.000052,
1.129000,5.000000,4.477069,0.522931,5.000000,4.477069,0.000052,-0.000052,0.000052,
1.130000,5.000000,4.478112,0.521888,5.000000,4.478112,0.000052,-0.000052,0.000052,
1.131000,5.000000,4.479154,0.520846,5.000000,4.479154,0.000052,-0.000052,0.000052,
1.132000,5.000000,4.480194,0.519806,5.000000,4.480194,0.000052,-0.000052,0.000052,
1.133000,5.000000,4.481231,0.518769,5.000000,4.481231,0.000052,-0.000052,0.000052,
1.134000,5.000000,4.482267,0.517733,5.000000,4.482267,0.000052,-0.000052,0.000052,
1.135000,5.000000,4.483300,0.516700,5.000000,4.483300,0.000052,-0.000052,0.000052,
1.136000,5.000000,4.484331,0.515669,5.000000,4.484331,0.000052,-0.000052,0.000052,
1.137000,5.000000,4.485361,0.514639,5.000000,4.485361,0.000051,-0.000051,0.000051,
1.138000,5.000000,4.486388,0.513612,5.000000,4.486388,0.000051,-0.000051,0.000051,
1.139000,5.000000,4.487413,0.512587,5.000000,4.487413,0.000051,-0.000051,0.000051,
1.140000,5.000000,4.488436,0.511564,5.000000,4.488436,0.000051,-0.000051,0.000051,
1.141000,5.000000,4.489457,0.510543,5.000000,4.489457,0.000051,-0.000051,0.000051,
1.142000,5.000000,4.490476,0.509524,5.000000,4.490476,0.000051,-0.000051,0.000051,
1.143000,5.000000,4.491493,0.508507,5.000000,4.491493,0.000051,-0.000051,0.000051,
1.144000,5.000000,4.492508,0.507492,5.000000,4.492508,0.000051,-0.000051,0.000051,
1.145000,5.000000,4.493521,0.506479,5.000000,4.493521,0.000051,-0.000051,0.000051,
1.146000,5.000000,4.494532,0.505468,5.000000,4.494532,0.000051,-0.000051,0.000051,
1.147000,5.000000,4.495541,0.504459,5.000000,4.495541,0.000050,-0.000050,0.000050,
1.148000,5.000000,4.496548,0.503452,5.000000,4.496548,0.000050,-0.000050,0.000050,
1.149000,5.000000,4.497553,0.502447,5.000000,4.497553,0.000050,-0.000050,0.000050,
1.150000,5.000000,4.498556,0.501444,5.000000,4.498556,0.000050,-0.000050,0.000050,
1.151000,5.000000,4.499557,0.500443,5.000000,4.499557,0.000050,-0.000050,0.000050,
1.152000,5.000000,4.500556,0.499444,5.000000,4.500556,0.000050,-0.000050,0.000050,
1.153000,5.000000,4.501553,0.498447,5.000000,4.501553,0.000050,-0.000050,0.000050,
1.154000,5.000000,4.502547,0.497453,5.000000,4.502547,0.000050,-0.000050,0.000050,
1.155000,5.000000,4.503540,0.496460,5.000000,4.503540,0.000050,-0.000050,0.000050,
1.156000,5.000000,4.504531,0.495469,5.000000,4.504531,0.000050,-0.000050,0.000050,
1.157000,5.000000,4.505520,0.494480,5.000000,4.505520,0.000049,-0.000049,0.000049,
1.158000,5.000000,4.506507,0.493493,5.000000,4.506507,0.000049,-0.000049,0.000049,
1.159000,5.000000,4.507492,0.492508,5.000000,4.507492,0.000049,-0.000049,0.000049,
1.160000,5.000000,4.508475,0.491525,5.000000,4.508475,0.000049,-0.000049,0.000049,
1.161000,5.000000,4.509456,0.490544,5.000000,4.509456,0.000049,-0.000049,0.000049,
1.162000,5.000000,4.510436,0.489564,5.000000,4.510436,0.000049,-0.000049,0.000049,
1.163000,5.000000,4.511413,0.488587,5.000000,4.511413,0.000049,-0.000049,0.000049,
1.164000,5.000000,4.512388,0.487612,5.000000,4.512388,0.000049,-0.000049,0.000049,
1.165000,5.000000,4.513361,0.486639,5.000000,4.513361,0.000049,-0.000049,0.000049,
1.166000,5.000000,4.514333,0.485667,5.000000,4.514333,0.000049,-0.000049,0.000049,
1.167000,5.000000,4.515302,0.484698,5.000000,4.515302,0.000048,-0.000048,0.000048,
1.168000,5.000000,4.516269,0.483731,5.000000,4.516269,0.000048,-0.000048,0.000048,
1.169000,5.000000,4.517235,0.482765,5.000000,4.517235,0.000048,-0.000048,0.000048,
1.170000,5.000000,4.518199,0.481801,5.000000,4.518199,0.000048,-0.000048,0.000048,
1.171000,5.000000,4.519160,0.480840,5.000000,4.519160,0.000048,-0.000048,0.000048,
1.172000,5.000000,4.520120,0.479880,5.000000,4.520120,0.000048,-0.000048,0.000048,
1.173000,5.000000,4.521078,0.478922,5.000000,4.521078,0.000048,-0.000048,0.000048,
1.174000,5.000000,4.522034,0.477966,5.000000,4.522034,0.000048,-0.000048,0.000048,
1.175000,5.000000,4.522988,0.477012,5.000000,4.522988,0.000048,-0.000048,0.000048,
1.176000,5.000000,4.523940,0.476060,5.000000,4.523940,0.000048,-0.000048,0.000048,
1.177000,5.000000,4.524890,0.475110,5.000000,4.524890,0.000048,-0.000048,0.000048,
1.178000,5.000000,4.525838,0.474162,5.000000,4.525838,0.000047,-0.000047,0.000047,
1.179000,5.000000,4.526785,0.473215,5.000000,4.526785,0.000047,-0.000047,0.000047,
1.180000,5.000000,4.527729,0.472271,5.000000,4.527729,0.000047,-0.000047,0.000047,
1.181000,5.000000,4.528672,0.471328,5.000000,4.528672,0.000047,-0.000047,0.000047,
1.182000,5.000000,4.529613,0.470387,5.000000,4.529613,0.000047,-0.000047,0.000047,
1.183000,5.000000,4.530552,0.469448,5.000000,4.530552,0.000047,-0.000047,0.000047,
1.184000,5.000000,4.531489,0.468511,5.000000,4.531489,0.000047,-0.000047,0.000047,
1.185000,5.000000,4.532424,0.467576,5.000000,4.532424,0.000047,-0.000047,0.000047,
1.186000,5.000000,4.533357,0.466643,5.000000,4.533357,0.000047,-0.000047,0.000047,
1.187000,5.000000,4.534289,0.465711,5.000000,4.534289,0.000047,-0.000047,0.000047,
1.188000,5.000000,4.535218,0.464782,5.000000,4.535218,0.000046,-0.000046,0.000046,
1.189000,5.000000,4.536146,0.463854,5.000000,4.536146,0.000046,-0.000046,0.000046,
1.190000,5.000000,4.537072,0.462928,5.000000,4.537072,0.000046,-0.000046,0.000046,
1.191000,5.000000,4.537996,0.462004,5.000000,4.537996,0.000046,-0.000046,0.000046,
1.192000,5.000000,4.538918,0.461082,5.000000,4.538918,0.000046,-0.000046,0.000046,
1.193000,5.000000,4.539838,0.460162,5.000000,4.539838,0.000046,-0.000046,0.000046,
1.194000,5.000000,4.540757,0.459243,5.000000,4.540757,0.000046,-0.000046,0.000046,
1.195000,5.000000,4.541673,0.458327,5.000000,4.541673,0.000046,-0.000046,0.000046,
1.196000,5.000000,4.542588,0.457412,5.000000,4.542588,0.000046,-0.000046,0.000046,
1.197000,5.000000,4.543501,0.456499,5.000000,4.543501,0.000046,-0.000046,0.000046,
1.198000,5.000000,4.544412,0.455588,5.000000,4.544412,0.000046,-0.000046,0.000046,
1.199000,5.000000,4.545322,0.454678,5.000000,4.545322,0.000045,-0.000045,0.000045,
1.200000,5.000000,4.546229,0.453771,5.000000,4.546229,0.000045,-0.000045,0.000045,
1.201000,5.000000,4.547135,0.452865,5.000000,4.547135,0.000045,-0.000045,0.000045,
1.202000,5.000000,4.548039,0.451961,5.000000,4.548039,0.000045,-0.000045,0.000045,
1.203000,5.000000,4.548941,0.451059,5.000000,4.548941,0.000045,-0.000045,0.000045,
1.204000,5.000000,4.549841,0.450159,5.000000,4.549841,0.000045,-0.000045,0.000045,
1.205000,5.000000,4.550740,0.449260,5.000000,4.550740,0.000045,-0.000045,0.000045,
1.206000,5.000000,4.551637,0.448363,5.000000,4.551637,0.000045,-0.000045,0.000045,
1.207000,5.000000,4.552532,0.447468,5.000000,4.552532,0.000045,-0.000045,0.000045,
1.208000,5.000000,4.553425,0.446575,5.000000,4.553425,0.000045,-0.000045,0.000045,
1.209000,5.000000,4.554316,0.445684,5.000000,4.554316,0.000045,-0.000045,0.000045,
1.210000,5.000000,4.555206,0.444794,5.000000,4.555206,0.000044,-0.000044,0.000044,
1.211000,5.000000,4.556093,0.443907,5.000000,4.556093,0.000044,-0.000044,0.000044,
1.212000,5.000000,4.556980,0.443020,5.000000,4.556980,0.000044,-0.000044,0.000044,
1.213000,5.000000,4.557864,0.442136,5.000000,4.557864,0.000044,-0.000044,0.000044,
1.214000,5.000000,4.558746,0.441254,5.000000,4.558746,0.000044,-0.000044,0.000044,
1.215000,5.000000,4.559627,0.440373,5.000000,4.559627,0.000044,-0.000044,0.000044,
1.216000,5.000000,4.560506,0.439494,5.000000,4.560506,0.000044,-0.000044,0.000044,
1.217000,5.000000,4.561383,0.438617,5.000000,4.561383,0.000044,-0.000044,0.000044,
1.218000,5.000000,4.562259,0.437741,5.000000,4.562259,0.000044,-0.000044,0.000044,
1.219000,5.000000,4.563133,0.436867,5.000000,4.563133,0.000044,-0.000044,0.000044,
1.220000,5.000000,4.564004,0.435996,5.000000,4.564004,0.000044,-0.000044,0.000044,
1.221000,5.000000,4.564875,0.435125,5.000000,4.564875,0.000044,-0.000044,0.000044,
1.222000,5.000000,4.565743,0.434257,5.000000,4.565743,0.000043,-0.000043,0.000043,
1.223000,5.000000,4.566610,0.433390,5.000000,4.566610,0.000043,-0.000043,0.000043,
1.224000,5.000000,4.567475,0.432525,5.000000,4.567475,0.000043,-0.000043,0.000043,
1.225000,5.000000,4.568338,0.431662,5.000000,4.568338,0.000043,-0.000043,0.000043,
1.226000,5.000000,4.569200,0.430800,5.000000,4.569200,0.000043,-0.000043,0.000043,
1.227000,5.000000,4.570060,0.429940,5.000000,4.570060,0.000043,-0.000043,0.000043,
1.228000,5.000000,4.570918,0.429082,5.000000,4.570918,0.000043,-0.000043,0.000043,
1.229000,5.000000,4.571775,0.428225,5.000000,4.571775,0.000043,-0.000043,0.000043,
1.230000,5.000000,4.572629,0.427371,5.000000,4.572629,0.000043,-0.000043,0.000043,
1.231000,5.000000,4.573482,0.426518,5.000000,4.573482,0.000043,-0.000043,0.000043,
1.232000,5.000000,4.574334,0.425666,5.000000,4.574334,0.000043,-0.000043,0.000043,
1.233000,5.000000,4.575183,0.424817,5.000000,4.575183,0.000042,-0.000042,0.000042,
1.234000,5.000000,4.576031,0.423969,5.000000,4.576031,0.000042,-0.000042,0.000042,
1.235000,5.000000,4.576877,0.423123,5.000000,4.576877,0.000042,-0.000042,0.000042,
1.236000,5.000000,4.577722,0.422278,5.000000,4.577722,0.000042,-0.000042,0.000042,
1.237000,5.000000,4.578565,0.421435,5.000000,4.578565,0.000042,-0.000042,0.000042,
1.238000,5.000000,4.579406,0.420594,5.000000,4.579406,0.000042,-0.000042,0.000042,
1.239000,5.000000,4.580246,0.419754,5.000000,4.580246,0.000042,-0.000042,0.000042,
1.240000,5.000000,4.581083,0.418917,5.000000,4.581083,0.000042,-0.000042,0.000042,
1.241000,5.000000,4.581920,0.418080,5.000000,4.581920,0.000042,-0.000042,0.000042,
1.242000,5.000000,4.582754,0.417246,5.000000,4.582754,0.000042,-0.000042,0.000042,
1.243000,5.000000,4.583587,0.416413,5.000000,4.583587,0.000042,-0.000042,0.000042,
1.244000,5.000000,4.584418,0.415582,5.000000,4.584418,0.000042,-0.000042,0.000042,
1.245000,5.000000,4.585248,0.414752,5.000000,4.585248,0.000041,-0.000041,0.000041,
1.246000,5.000000,4.586075,0.413925,5.000000,4.586075,0.000041,-0.000041,0.000041,
1.247000,5.000000,4.586902,0.413098,5.000000,4.586902,0.000041,-0.000041,0.000041,
1.248000,5.000000,4.587726,0.412274,5.000000,4.587726,0.000041,-0.000041,0.000041,
1.249000,5.000000,4.588549,0.411451,5.000000,4.588549,0.000041,-0.000041,0.000041,
1.250000,5.000000,4.589370,0.410630,5.000000,4.589370,0.000041,-0.000041,0.000041,
1.251000,5.000000,4.590190,0.409810,5.000000,4.590190,0.000041,-0.000041,0.000041,
1.252000,5.000000,4.591008,0.408992,5.000000,4.591008,0.000041,-0.000041,0.000041,
1.253000,5.000000,4.591824,0.408176,5.000000,4.591824,0.000041,-0.000041,0.000041,
1.254000,5.000000,4.592639,0.407361,5.000000,4.592639,0.000041,-0.000041,0.000041,
1.255000,5.000000,4.593452,0.406548,5.000000,4.593452,0.000041,-0.000041,0.000041,
1.256000,5.000000,4.594264,0.405736,5.000000,4.594264,0.000041,-0.000041,0.000041,
1.257000,5.000000,4.595073,0.404927,5.000000,4.595073,0.000040,-0.000040,0.000040,
1.258000,5.000000,4.595882,0.404118,5.000000,4.595882,0.000040,-0.000040,0.000040,
1.259000,5.000000,4.596688,0.403312,5.000000,4.596688,0.000040,-0.000040,0.000040,
1.260000,5.000000,4.597493,0.402507,5.000000,4.597493,0.000040,-0.000040,0.000040,
1.261000,5.000000,4.598297,0.401703,5.000000,4.598297,0.000040,-0.000040,0.000040,
1.262000,5.000000,4.599098,0.400902,5.000000,4.599098,0.000040,-0.000040,0.000040,
1.263000,5.000000,4.599899,0.400101,5.000000,4.599899,0.000040,-0.000040,0.000040,
1.264000,5.000000,4.600697,0.399303,5.000000,4.600697,0.000040,-0.000040,0.000040,
1.265000,5.000000,4.601494,0.398506,5.000000,4.601494,0.000040,-0.000040,0.000040,
1.266000,5.000000,4.602290,0.397710,5.000000,4.602290,0.000040,-0.000040,0.000040,
1.267000,5.000000,4.603084,0.396916,5.000000,4.603084,0.000040,-0.000040,0.000040,
1.268000,5.000000,4.603876,0.396124,5.000000,4.603876,0.000040,-0.000040,0.000040,
1.269000,5.000000,4.604666,0.395334,5.000000,4.604666,0.000040,-0.000040,0.000040,
1.270000,5.000000,4.605456,0.394544,5.000000,4.605456,0.000039,-0.000039,0.000039,
1.271000,5.000000,4.606243,0.393757,5.000000,4.606243,0.000039,-0.000039,0.000039,
1.272000,5.000000,4.607029,0.392971,5.000000,4.607029,0.000039,-0.000039,0.000039,
1.273000,5.000000,4.607813,0.392187,5.000000,4.607813,0.000039,-0.000039,0.000039,
1.274000,5.000000,4.608596,0.391404,5.000000,4.608596,0.000039,-0.000039,0.000039,
1.275000,5.000000,4.609377,0.390623,5.000000,4.609377,0.000039,-0.000039,0.000039,
1.276000,5.000000,4.610157,0.389843,5.000000,4.610157,0.000039,-0.000039,0.000039,
1.277000,5.000000,4.610935,0.389065,5.000000,4.610935,0.000039,-0.000039,0.000039,
1.278000,5.000000,4.611712,0.388288,5.000000,4.611712,0.000039,-0.000039,0.000039,
1.279000,5.000000,4.612487,0.387513,5.000000,4.612487,0.000039,-0.000039,0.000039,
1.280000,5.000000,4.613260,0.386740,5.000000,4.613260,0.000039,-0.000039,0.000039,
1.281000,5.000000,4.614032,0.385968,5.000000,4.614032,0.000039,-0.000039,0.000039,
1.282000,5.000000,4.614803,0.385197,5.000000,4.614803,0.000039,-0.000039,0.000039,
1.283000,5.000000,4.615572,0.384428,5.000000,4.615572,0.000038,-0.000038,0.000038,
1.284000,5.000000,4.616339,0.383661,5.000000,4.616339,0.000038,-0.000038,0.000038,
1.285000,5.000000,4.617105,0.382895,5.000000,4.617105,0.000038,-0.000038,0.000038,
